"opportunity_id","lead_id","opportunity_name","status","created_at"
"4189","8396","Opportunity for Jason Shaw","Open","2025-08-22 03:05:14.623421"
"4190","8397","Opportunity for Melanie Parker","Closed Won","2025-08-18 03:05:14.101796"
"4191","8402","Opportunity for David James","Closed Won","2025-09-10 17:27:15.189537"
"4192","8409","Opportunity for Ashlee Scott","Open","2025-05-29 22:25:38.146322"
"4193","8412","Opportunity for Lisa Clark","Open","2025-08-08 12:58:52.990282"
"4194","8414","Opportunity for John Carpenter","Open","2025-10-03 09:36:04.652506"
"4195","8417","Opportunity for David Butler","Open","2025-05-06 12:03:22.528644"
"4196","8419","Opportunity for Angela Perry","Closed Lost","2025-03-27 12:24:02.173397"
"4197","8420","Opportunity for Melanie Fields","Closed Lost","2025-08-21 12:18:10.505450"
"4198","8421","Opportunity for Robert Robinson","Closed Won","2025-08-13 00:01:09.522593"
"4199","8422","Opportunity for Kyle Pace","Closed Won","2025-06-13 23:06:10.761777"
"4200","8424","Opportunity for William Brown","Open","2025-09-15 08:14:40.929382"
"4201","8425","Opportunity for Cathy Diaz","Closed Won","2025-08-06 03:18:09.091973"
"4202","8429","Opportunity for Jennifer Garrett","Closed Lost","2025-08-21 07:08:46.223970"
"4203","8430","Opportunity for John Hunt","Open","2025-06-18 06:18:51.162050"
"4204","8432","Opportunity for James Duncan","Open","2025-07-16 14:22:50.871184"
"4205","8434","Opportunity for Joshua Conner","Closed Lost","2025-05-20 14:31:39.593827"
"4206","8436","Opportunity for Gloria Sanchez","Closed Lost","2025-05-01 11:46:42.744695"
"4207","8439","Opportunity for Stephanie Vance","Closed Lost","2025-07-07 14:27:44.285944"
"4208","8441","Opportunity for Steven Hill","Closed Won","2025-03-04 08:04:54.002513"
"4209","8442","Opportunity for Michelle Mccarthy","Closed Won","2025-07-19 18:19:47.417274"
"4210","8443","Opportunity for Anthony Wheeler","Closed Lost","2025-07-08 05:50:12.849467"
"4211","8444","Opportunity for Joseph Martin","Closed Lost","2025-05-20 18:49:16.246617"
"4212","8446","Opportunity for Corey Gray","Closed Lost","2025-07-13 06:10:01.114910"
"4213","8449","Opportunity for Jessica Bender","Closed Lost","2025-07-08 22:11:49.002189"
"4214","8450","Opportunity for Emma Cobb","Closed Won","2025-05-17 19:08:26.594650"
"4215","8452","Opportunity for Matthew Nielsen","Closed Lost","2025-06-02 21:35:18.923621"
"4216","8454","Opportunity for Dustin Alvarez","Open","2025-07-30 17:49:54.462252"
"4217","8456","Opportunity for Allison Morrison","Closed Won","2025-10-12 08:16:55.722960"
"4218","8458","Opportunity for Shari Villegas","Closed Won","2025-09-01 14:14:31.512250"
"4219","8459","Opportunity for Robert Yates","Closed Won","2025-04-21 00:57:20.492580"
"4220","8460","Opportunity for Glen Velasquez","Open","2025-07-13 21:31:42.368472"
"4221","8463","Opportunity for Pamela Garcia MD","Open","2025-07-02 05:44:47.992580"
"4222","8464","Opportunity for Pamela Taylor","Open","2025-07-18 13:25:27.652130"
"4223","8466","Opportunity for Theresa Miller","Closed Lost","2025-07-21 10:58:01.276802"
"4224","8469","Opportunity for Joshua Smith","Closed Lost","2025-10-10 17:48:52.516797"
"4225","8470","Opportunity for Nicholas Peck","Open","2025-08-10 18:06:06.945394"
"4226","8473","Opportunity for Kim Wood","Closed Lost","2025-09-17 13:16:59.640290"
"4227","8476","Opportunity for Renee Acosta","Closed Lost","2025-10-03 06:30:06.634953"
"4228","8478","Opportunity for Daniel Brady","Closed Won","2025-10-03 13:03:50.392184"
"4229","8481","Opportunity for Leah Martin","Open","2025-03-06 09:40:45.244352"
"4230","8486","Opportunity for Walter Ferguson","Closed Won","2025-07-27 16:26:05.060733"
"4231","8488","Opportunity for Eric Morse","Closed Lost","2025-07-25 14:36:37.243680"
"4232","8489","Opportunity for Matthew Cochran","Closed Won","2025-08-05 14:23:20.180022"
"4233","8491","Opportunity for Dalton Whitehead","Closed Lost","2025-04-03 16:18:49.819163"
"4234","8493","Opportunity for Samantha Oliver","Closed Won","2025-10-18 22:46:38.427364"
"4235","8494","Opportunity for Matthew Mack","Open","2025-10-08 22:19:35.261080"
"4236","8496","Opportunity for Angelica Roy","Closed Lost","2025-05-22 03:39:39.205124"
"4237","8500","Opportunity for Crystal Lara","Closed Won","2025-04-23 10:18:13.721421"
"4238","8501","Opportunity for Robert Bennett Jr.","Closed Won","2025-10-27 03:03:05.941801"
"4239","8504","Opportunity for Christopher Freeman","Open","2025-10-29 18:23:09.935763"
"4240","8507","Opportunity for Megan Lara","Closed Won","2025-11-22 16:44:29.134157"
"4241","8508","Opportunity for Christine Thomas","Open","2025-10-14 06:09:23.457567"
"4242","8509","Opportunity for Stephanie Atkinson","Closed Lost","2025-09-26 16:20:11.846284"
"4243","8511","Opportunity for Roger Johns","Closed Lost","2025-11-04 08:53:03.085448"
"4244","8512","Opportunity for Haley Ochoa","Open","2025-11-28 21:59:02.004345"
"4245","8514","Opportunity for Joshua Simmons","Closed Won","2025-12-02 04:25:24.435327"
"4246","8516","Opportunity for Jamie Novak DDS","Closed Lost","2025-11-10 00:57:22.398627"
"4247","8517","Opportunity for Eric Ferrell","Open","2025-09-27 14:33:10.321661"
"4248","8518","Opportunity for Vernon Gill","Closed Won","2025-11-25 02:55:12.232063"
"4249","8519","Opportunity for Brian Juarez","Closed Won","2025-11-08 03:18:12.746804"
"4250","8520","Opportunity for Anita Smith","Closed Won","2025-10-07 17:38:51.140754"
"4251","8521","Opportunity for Rhonda Richardson","Closed Lost","2025-10-02 17:03:07.143712"
"4252","8523","Opportunity for Lisa Riley","Closed Won","2025-11-27 05:56:32.328797"
"4253","8524","Opportunity for Susan Kramer DVM","Closed Lost","2025-10-31 21:45:06.414605"
"4254","8532","Opportunity for William Wang","Closed Lost","2025-11-29 18:58:27.383025"
"4255","8533","Opportunity for Tyler Kennedy","Closed Lost","2025-11-28 19:50:29.561181"
"4256","8537","Opportunity for Ms. Tammy Lopez","Closed Lost","2025-10-05 23:03:57.775162"
"4257","8538","Opportunity for Sarah Summers","Closed Won","2025-11-20 19:49:16.726597"
"4258","8539","Opportunity for Michael Sexton","Closed Won","2025-10-19 17:09:10.868289"
"4259","8542","Opportunity for Samantha Smith","Open","2025-11-26 06:46:13.245252"
"4260","8545","Opportunity for Natalie Watkins","Open","2025-10-02 16:54:50.787214"
"4261","8546","Opportunity for Angela Pittman","Closed Lost","2025-10-01 02:49:10.031665"
"4262","8549","Opportunity for Elizabeth Walker","Closed Lost","2025-11-04 03:38:57.294686"
"4263","8553","Opportunity for James Moore","Closed Won","2025-11-25 09:25:15.474153"
"4264","8554","Opportunity for Luke Shelton","Closed Won","2025-11-27 18:35:25.865898"
"4265","8555","Opportunity for Jacob Snyder","Closed Won","2025-11-05 12:03:47.194471"
"4266","8557","Opportunity for Ethan Hess","Open","2025-10-04 23:41:59.036463"
"4267","8558","Opportunity for Brian Smith","Closed Lost","2025-10-19 17:32:30.086763"
"4268","8562","Opportunity for Brenda Mcgee","Closed Won","2025-11-06 05:38:21.286803"
"4269","8563","Opportunity for Mr. Jon Sampson","Open","2025-11-23 22:36:27.776367"
"4270","8565","Opportunity for Eric Jennings","Open","2025-11-07 13:32:05.101603"
"4271","8566","Opportunity for Stephanie Anderson","Closed Lost","2025-10-17 05:48:03.838972"
"4272","8567","Opportunity for Carlos Holloway","Closed Lost","2025-10-01 21:42:15.508795"
"4273","8568","Opportunity for Ashley Anderson MD","Closed Lost","2025-10-03 10:12:07.482321"
"4274","8569","Opportunity for John Wood","Closed Won","2025-11-15 11:12:23.765206"
"4275","8572","Opportunity for Dawn Santana","Open","2025-11-13 11:08:28.219614"
"4276","8575","Opportunity for Olivia Rios","Closed Won","2025-10-29 16:09:06.587539"
"4277","8577","Opportunity for Jesus Santiago","Closed Lost","2025-11-29 06:35:51.360393"
"4278","8579","Opportunity for Anne Jones","Open","2025-10-07 18:57:06.866165"
"4279","8580","Opportunity for Morgan Williams","Closed Won","2025-10-05 19:07:00.445062"
"4280","8581","Opportunity for Elizabeth Martin","Closed Lost","2025-10-10 12:55:07.579005"
"4281","8582","Opportunity for Kevin Johnson","Closed Lost","2025-10-23 00:08:15.446423"
"4282","8583","Opportunity for Daniel Nelson","Closed Lost","2025-10-06 16:36:00.948441"
"4283","8585","Opportunity for Juan Collier","Closed Lost","2025-11-01 17:36:23.330508"
"4284","8587","Opportunity for Julie Moore","Closed Won","2025-11-27 09:03:53.716040"
"4285","8588","Opportunity for Michelle Phillips","Open","2025-11-10 18:02:27.148951"
"4286","8592","Opportunity for Sharon Rodriguez","Closed Won","2025-10-11 00:20:24.970782"
"4287","8594","Opportunity for Mr. Brian Perez","Closed Lost","2025-09-29 09:01:51.915989"
"4288","8598","Opportunity for Alison Rodriguez","Closed Won","2025-09-25 04:34:39.979763"
"4289","8601","Opportunity for Laura Robinson","Open","2025-07-25 16:41:19.999793"
"4290","8602","Opportunity for Rebecca Holland","Closed Won","2025-07-30 16:41:19.071609"
"4291","8603","Opportunity for Lori Mcdaniel","Open","2025-07-25 16:41:19.311520"
"4292","8605","Opportunity for Brittany Davis","Closed Won","2025-07-26 16:41:19.528373"
"4293","8610","Opportunity for Blake Bullock","Closed Won","2025-07-25 16:41:19.145796"
"4294","8611","Opportunity for Jennifer Smith","Closed Won","2025-07-29 16:41:19.245677"
"4295","8614","Opportunity for Dustin Carrillo","Closed Won","2025-07-29 16:41:19.889687"
"4296","8615","Opportunity for Kenneth Houston","Closed Won","2025-07-25 16:41:19.343746"
"4297","8617","Opportunity for Tanner Barker","Closed Lost","2025-07-30 16:41:19.901864"
"4298","8619","Opportunity for Xavier Parker","Closed Won","2025-07-25 16:41:19.230593"
"4299","8624","Opportunity for Patrick Perez","Closed Lost","2025-07-29 16:41:19.655193"
"4300","8626","Opportunity for James Thomas","Open","2025-07-29 16:41:19.895044"
"4301","8627","Opportunity for Robert Lucero","Closed Lost","2025-07-30 16:41:19.610774"
"4302","8628","Opportunity for Leslie Smith","Open","2025-07-31 16:41:19.864069"
"4303","8632","Opportunity for Amanda Mckay","Closed Won","2025-07-29 16:41:19.750667"
"4304","8633","Opportunity for Lauren Elliott","Closed Lost","2025-07-30 16:41:19.288805"
"4305","8638","Opportunity for Laura Morris","Open","2025-07-26 16:41:19.360214"
"4306","8640","Opportunity for Maria Whitney","Open","2025-07-24 16:41:19.214163"
"4307","8643","Opportunity for Jessica Williams","Closed Won","2025-07-24 16:41:19.980085"
"4308","8646","Opportunity for Karen Merritt","Open","2025-07-25 16:41:19.274034"
"4309","8648","Opportunity for Melissa Jackson","Closed Won","2025-07-24 16:41:19.062102"
"4310","8650","Opportunity for Brandon Hoffman","Open","2025-07-25 16:41:19.820134"
"4311","8652","Opportunity for Kimberly Barton","Closed Won","2025-07-30 16:41:19.758414"
"4312","8653","Opportunity for Scott Miller","Closed Lost","2025-07-26 16:41:19.454746"
"4313","8654","Opportunity for David Padilla","Open","2025-07-22 16:41:19.986283"
"4314","8655","Opportunity for Nicholas Martin","Open","2025-07-29 16:41:19.815628"
"4315","8656","Opportunity for Amy Montgomery","Open","2025-07-29 16:41:19.801043"
"4316","8657","Opportunity for Kristen Figueroa","Closed Won","2025-07-28 16:41:19.314935"
"4317","8658","Opportunity for Daniel Robinson","Closed Won","2025-07-27 16:41:19.961212"
"4318","8660","Opportunity for Tabitha Hughes","Closed Won","2025-07-31 16:41:19.164250"
"4319","8661","Opportunity for Haley Atkinson","Closed Lost","2025-07-31 16:41:19.693753"
"4320","8663","Opportunity for Brent Gonzalez","Closed Lost","2025-07-25 16:41:19.919636"
"4321","8664","Opportunity for Briana Williams","Closed Won","2025-07-31 16:41:19.876021"
"4322","8665","Opportunity for Dale Thornton","Closed Won","2025-07-22 16:41:19.695611"
"4323","8668","Opportunity for Debra Andrews","Closed Won","2025-07-31 16:41:19.109030"
"4324","8670","Opportunity for Misty Harris PhD","Open","2025-07-28 16:41:19.926494"
"4325","8671","Opportunity for Isaiah Johnson","Open","2025-07-23 16:41:19.973428"
"4326","8673","Opportunity for David Berry","Closed Lost","2025-07-31 16:41:19.489878"
"4327","8674","Opportunity for Benjamin Lopez","Closed Lost","2025-07-22 16:41:19.452007"
"4328","8675","Opportunity for Jeff Ayers","Closed Lost","2025-07-30 16:41:19.947108"
"4329","8680","Opportunity for Alexandra West","Closed Lost","2025-07-24 16:41:19.018336"
"4330","8681","Opportunity for John Bond","Closed Lost","2025-07-26 16:41:19.047520"
"4331","8683","Opportunity for Brooke Mclaughlin","Closed Lost","2025-07-23 16:41:19.017825"
"4332","8687","Opportunity for Louis Sanchez","Closed Lost","2025-07-31 16:41:19.821886"
"4333","8691","Opportunity for Katherine Hansen","Closed Lost","2025-07-23 16:41:19.877483"
"4334","8696","Opportunity for Phillip Martinez","Open","2025-07-31 16:41:19.427166"
"4335","8700","Opportunity for Carrie Simpson","Open","2025-07-28 16:41:19.249318"
"4336","8701","Opportunity for Amber Burgess","Open","2025-04-21 18:29:50.671769"
"4337","8702","Opportunity for Tiffany Reynolds","Closed Lost","2025-04-18 12:57:18.893753"
"4338","8703","Opportunity for Lee Gregory","Closed Won","2025-04-17 09:25:15.722377"
"4339","8706","Opportunity for Patrick Collins","Closed Won","2025-04-27 13:52:59.298064"
"4340","8707","Opportunity for Lisa Davenport","Open","2025-04-19 19:08:08.641371"
"4341","8709","Opportunity for Jesse Mercer","Closed Won","2025-03-26 13:14:01.880921"
"4342","8711","Opportunity for Johnny Valdez","Closed Lost","2025-04-09 19:09:24.554812"
"4343","8717","Opportunity for Michael Harper","Closed Won","2025-03-29 17:06:20.719244"
"4344","8720","Opportunity for Joshua Dawson","Open","2025-04-27 08:50:11.587911"
"4345","8723","Opportunity for Aaron Sanchez","Closed Won","2025-04-08 17:46:30.953326"
"4346","8726","Opportunity for Matthew Dawson","Closed Won","2025-04-19 08:39:10.268038"
"4347","8729","Opportunity for Ashley James","Closed Lost","2025-03-29 01:57:03.737602"
"4348","8730","Opportunity for Barbara Greer","Open","2025-04-22 01:49:41.070141"
"4349","8731","Opportunity for Deborah Dennis","Open","2025-04-04 04:44:22.078426"
"4350","8733","Opportunity for Brandon Tucker","Closed Lost","2025-04-22 04:07:27.065531"
"4351","8735","Opportunity for Patricia Koch","Closed Won","2025-04-24 07:02:11.188164"
"4352","8736","Opportunity for Olivia Vaughn","Closed Won","2025-04-26 09:06:49.686596"
"4353","8740","Opportunity for Elizabeth Carey","Closed Lost","2025-04-21 18:59:46.349825"
"4354","8742","Opportunity for Kathryn Santos","Closed Lost","2025-03-24 13:14:22.595706"
"4355","8746","Opportunity for Jessica Pacheco","Closed Won","2025-04-28 09:49:43.084789"
"4356","8748","Opportunity for Jennifer Krueger","Open","2025-04-08 09:40:55.294184"
"4357","8749","Opportunity for Adrienne Nichols","Closed Won","2025-04-27 14:04:26.706785"
"4358","8750","Opportunity for Melissa Young","Closed Lost","2025-04-23 05:36:14.405947"
"4359","8751","Opportunity for Vanessa Jones","Open","2025-04-24 20:09:19.461618"
"4360","8752","Opportunity for Russell Bowen","Open","2025-04-08 08:10:43.872042"
"4361","8754","Opportunity for Joseph Rojas","Closed Won","2025-03-31 11:38:39.008374"
"4362","8755","Opportunity for Kevin Johnson","Closed Won","2025-04-18 18:01:15.699924"
"4363","8758","Opportunity for Raven Hayden","Closed Lost","2025-03-31 04:43:38.039452"
"4364","8759","Opportunity for Christine Gilbert DVM","Closed Won","2025-04-01 14:52:08.182130"
"4365","8760","Opportunity for Stephen Daniels","Closed Lost","2025-03-28 23:24:23.330589"
"4366","8762","Opportunity for Rebecca Kim","Closed Lost","2025-04-14 19:08:35.092409"
"4367","8763","Opportunity for Natalie Vasquez","Open","2025-03-26 13:25:01.137730"
"4368","8764","Opportunity for Courtney Warren","Open","2025-04-22 01:47:52.521496"
"4369","8767","Opportunity for David Wilson","Open","2025-04-01 18:53:51.179461"
"4370","8768","Opportunity for Tiffany Fitzgerald","Closed Won","2025-04-16 07:17:35.470021"
"4371","8771","Opportunity for Steven Gonzalez","Closed Lost","2025-04-27 13:44:03.221730"
"4372","8772","Opportunity for Jeremy Graham","Closed Won","2025-04-01 12:34:40.584651"
"4373","8773","Opportunity for Carolyn Gomez","Open","2025-04-15 04:19:17.884770"
"4374","8774","Opportunity for Paula Beck","Open","2025-04-29 00:30:32.997758"
"4375","8775","Opportunity for Kevin Lee","Closed Won","2025-04-09 13:27:06.967306"
"4376","8776","Opportunity for Lauren Rodriguez","Closed Won","2025-03-30 17:30:35.354751"
"4377","8777","Opportunity for James Fisher","Closed Won","2025-03-30 09:00:04.823321"
"4378","8778","Opportunity for Tammy Smith","Open","2025-04-08 10:59:55.086579"
"4379","8779","Opportunity for Erik Smith","Closed Lost","2025-04-12 16:01:41.868124"
"4380","8780","Opportunity for Tracey Francis","Closed Won","2025-04-20 12:20:55.789849"
"4381","8781","Opportunity for Patrick Moore","Open","2025-03-24 13:08:55.420733"
