"deal_id","opportunity_id","deal_name","amount","closed_at"
"1037","3120","Deal with John Hooper","5087","2025-05-16 10:10:13.093022"
"1038","3123","Deal with Dawn Murphy","34531","2025-05-26 13:51:13.287299"
"1039","3128","Deal with Thomas Robles","31690","2025-08-04 02:38:09.957139"
"1040","3130","Deal with Tina Evans","29045","2025-08-09 19:46:41.392893"
"1041","3131","Deal with Thomas Stewart","28309","2025-05-20 11:00:29.596841"
"1042","3134","Deal with Lucas Tran","31354","2025-05-30 02:54:10.454864"
"1043","3139","Deal with Melanie Weber","5316","2025-10-13 13:31:03.240005"
"1044","3142","Deal with Adam Simmons","12730","2025-10-09 13:31:03.000696"
"1045","3143","Deal with James Rivera","21783","2025-10-19 13:31:03.903125"
"1046","3146","Deal with Alicia Joseph","36307","2025-10-16 13:31:03.093357"
"1047","3147","Deal with Brenda Cook","43750","2025-10-14 13:31:03.367127"
"1048","3154","Deal with Howard Aguilar","44195","2025-10-15 13:31:03.684317"
"1049","3155","Deal with Bryan Allen","15022","2025-10-08 13:31:03.753328"
"1050","3157","Deal with Justin Soto","20977","2025-10-15 13:31:03.507580"
"1051","3161","Deal with Gregory Simmons","8217","2025-10-22 13:31:03.039977"
"1052","3162","Deal with Anna Ward","40504","2025-10-02 13:31:03.363860"
"1053","3163","Deal with Donna Jordan","47300","2025-10-11 13:31:03.813942"
"1054","3167","Deal with Catherine Scott","8005","2025-10-20 13:31:03.462417"
"1055","3170","Deal with Jennifer Ball","29167","2025-10-15 13:31:03.877186"
"1056","3171","Deal with Daniel Nash","25489","2025-10-14 13:31:03.145870"
"1057","3174","Deal with Matthew Brown","23169","2025-10-16 13:31:03.677521"
"1058","3177","Deal with Robert Moses","13781","2025-10-15 13:31:03.931633"
"1059","3180","Deal with Angela Hunt","45197","2025-10-19 13:31:03.104424"
"1060","3184","Deal with Joy Arnold","46622","2025-09-30 13:31:03.316652"
"1061","3185","Deal with Charles White","48476","2025-10-12 13:31:03.203372"
"1062","3186","Deal with John Bryant","21703","2025-10-20 13:31:03.018123"
"1063","3188","Deal with Kimberly Phillips","16710","2025-10-23 13:31:03.549833"
"1064","3192","Deal with Andrew Williams","36260","2025-08-07 19:02:11.518682"
"1065","3195","Deal with Desiree Clarke","48818","2025-10-11 16:53:16.380022"
"1066","3196","Deal with Sean Brown","6170","2025-07-31 23:24:56.461263"
"1067","3197","Deal with Kenneth Flowers","46252","2025-10-26 15:28:34.889507"
"1068","3200","Deal with Brian Robinson","14886","2025-07-31 23:30:43.978455"
"1069","3202","Deal with Susan Hayes","13892","2025-08-03 13:19:55.484912"
"1070","3204","Deal with Gary Davis","47435","2025-08-31 10:43:23.847186"
"1071","3207","Deal with Edward James","6115","2025-07-11 19:09:21.856113"
"1072","3211","Deal with Julie Wise","44931","2025-08-28 20:31:55.219539"
"1073","3212","Deal with Jeffrey Hughes DVM","43127","2025-08-10 13:27:44.392872"
"1074","3213","Deal with David Costa","42247","2025-08-01 16:22:40.709218"
"1075","3217","Deal with Alicia Boyd","32566","2025-09-22 19:12:22.702791"
"1076","3221","Deal with Ernest Martinez","6664","2025-08-09 23:27:55.504725"
"1077","3223","Deal with Nancy Sanchez","13481","2025-10-12 21:37:54.439288"
"1078","3224","Deal with Donna Patton","5831","2025-10-24 09:23:21.802858"
"1079","3234","Deal with Ariel Wright","22264","2025-11-10 08:38:39.261591"
"1080","3235","Deal with Kimberly Mclaughlin","14768","2025-09-30 21:13:16.220050"
"1081","3240","Deal with William Jones","43690","2025-10-20 20:18:55.719883"
"1082","3245","Deal with Elizabeth Rodriguez","35213","2025-09-04 16:49:40.887429"
"1083","3249","Deal with Anna Barnes","30885","2025-05-28 20:52:36.601925"
"1084","3262","Deal with Darius Young","47956","2025-11-24 04:23:07.013632"
"1085","3268","Deal with April Ortega","33321","2025-04-30 03:03:08.455612"
"1086","3269","Deal with Casey Young","34557","2025-09-23 07:28:43.534584"
"1087","3272","Deal with Robert Boyle","14591","2025-06-10 07:20:59.609753"
"1088","3274","Deal with Johnny Carlson II","47707","2025-05-20 08:51:21.276103"
"1089","3276","Deal with Jason Mitchell","25769","2025-06-19 10:41:25.214200"
"1090","3280","Deal with Michelle Robinson","48082","2025-11-09 12:44:37.939428"
"1091","3284","Deal with Courtney Santos","35524","2025-04-11 16:05:01.952206"
"1092","3286","Deal with Rodney Patrick","23110","2025-07-16 20:38:31.676898"
"1093","3294","Deal with Donna Johnson","18503","2026-01-21 12:13:48.980871"
"1094","3295","Deal with Lauren White","5599","2025-08-03 14:16:01.204358"
"1095","3297","Deal with Laura Bullock","21087","2025-07-22 14:16:01.194559"
"1096","3299","Deal with Kristin Moreno","25031","2025-08-06 14:16:01.834018"
"1097","3300","Deal with Megan Choi","27232","2025-07-31 14:16:01.202380"
"1098","3305","Deal with Kenneth Ware","34759","2025-07-30 14:16:01.838315"
"1099","3306","Deal with Stephen Hunter","45927","2025-08-02 14:16:01.721715"
"1100","3307","Deal with Catherine Maynard","7843","2025-07-28 14:16:01.999205"
"1101","3309","Deal with Hayley Pitts","8898","2025-07-20 14:16:01.587011"
"1102","3312","Deal with Barbara Baker","40570","2025-07-25 14:16:01.736259"
"1103","3313","Deal with Kathryn Robinson","40395","2025-08-05 14:16:01.145012"
"1104","3315","Deal with Mrs. Maria Spencer","33953","2025-08-03 14:16:01.407975"
"1105","3318","Deal with Curtis Merritt","8622","2025-07-20 14:16:01.207994"
"1106","3319","Deal with Christopher Lowe","47588","2025-07-31 14:16:01.208916"
"1107","3320","Deal with Martin Perkins","12798","2025-07-19 14:16:01.946296"
"1108","3321","Deal with Douglas Baker","7256","2025-07-23 14:16:01.525673"
"1109","3329","Deal with Miss Jamie Mathews","46516","2025-07-30 14:16:01.399249"
"1110","3331","Deal with Alexis Vasquez","43735","2025-08-08 14:16:01.831667"
"1111","3337","Deal with William Page","32911","2025-08-02 14:16:01.134284"
"1112","3338","Deal with Michelle Kennedy","23553","2025-07-29 14:16:01.271148"
"1113","3348","Deal with Michael Freeman","45236","2025-07-31 14:16:01.436808"
"1114","3350","Deal with William Kelly","20217","2025-06-11 18:25:17.293528"
"1115","3351","Deal with Joshua Levy","45248","2025-07-14 09:06:05.574991"
"1116","3354","Deal with Jonathan Conley","9401","2025-05-12 00:55:10.333827"
"1117","3358","Deal with William Watson","17730","2025-07-16 01:19:00.792147"
"1118","3360","Deal with Sandra White","32865","2025-06-13 10:06:59.124213"
"1119","3361","Deal with Jesse Haynes","25572","2025-08-12 00:37:43.464158"
"1120","3363","Deal with Jeff Whitaker","40159","2025-07-07 14:55:20.253906"
"1121","3364","Deal with Eric Green","18268","2025-07-26 01:58:25.332744"
"1122","3365","Deal with Steve Leonard","18159","2025-05-15 03:00:29.299588"
"1123","3366","Deal with Victor Rollins","5913","2025-06-24 21:22:17.661829"
"1124","3367","Deal with Suzanne Taylor","20464","2025-08-23 07:25:16.050873"
"1125","3371","Deal with Kimberly Fischer","5499","2025-05-14 03:23:00.911484"
"1126","3378","Deal with Brandon Pierce","29005","2025-06-13 18:31:56.726754"
"1127","3379","Deal with Laura Bailey","11232","2025-07-30 08:41:51.491386"
"1128","3382","Deal with Rebecca Shaffer","38815","2025-07-22 10:26:37.564860"
"1129","3389","Deal with Richard Miller","5559","2025-06-23 18:39:20.454515"
"1130","3390","Deal with Amanda Baird","6506","2025-08-16 21:43:54.608134"
"1131","3394","Deal with Mr. Mark Kent","16552","2025-07-22 20:31:47.145576"
"1132","3395","Deal with David Berry","46591","2025-08-05 14:10:55.133675"
"1133","3397","Deal with Mark Wyatt","25043","2025-08-06 04:22:04.231775"
"1134","3398","Deal with Tiffany Sparks","30926","2025-10-01 14:03:40.954784"
"1135","3399","Deal with Chad Castro","9807","2025-11-02 13:10:48.004416"
"1136","3400","Deal with Peggy Guzman","43054","2025-11-25 20:19:20.261042"
"1137","3405","Deal with Maria Garcia","31448","2025-10-20 17:26:23.990671"
"1138","3406","Deal with Kenneth Davis","26274","2025-11-23 04:34:26.471718"
"1139","3411","Deal with Leslie George","23979","2025-08-08 19:20:51.561338"
"1140","3416","Deal with Sandra Gardner","8007","2025-11-22 04:56:14.508414"
"1141","3418","Deal with Brittany Ruiz","41689","2025-09-12 02:39:50.711221"
"1142","3420","Deal with Erika Carter","44245","2025-10-17 07:28:28.903278"
"1143","3428","Deal with Ray Price","29302","2025-08-25 23:01:52.864991"
"1144","3430","Deal with Laura Perez","42470","2025-09-10 11:26:22.631687"
"1145","3431","Deal with Brian Grant","20553","2025-10-23 16:07:46.185169"
"1146","3433","Deal with Christopher Hunt","14231","2025-10-10 12:29:06.903260"
"1147","3434","Deal with Judith Prince","39766","2025-11-30 17:57:35.513571"
"1148","3438","Deal with Jared Faulkner","49393","2025-11-02 00:09:45.583784"
"1149","3441","Deal with Tamara Brown","48915","2025-07-04 04:29:39.307326"
"1150","3447","Deal with Meagan Gomez","9118","2025-06-08 12:38:47.069697"
"1151","3451","Deal with Elizabeth Jordan","29138","2025-04-20 13:23:05.911736"
"1152","3452","Deal with Jessica Dixon","13659","2025-04-08 06:03:56.085883"
"1153","3453","Deal with Shelia Escobar","13579","2025-03-26 21:35:08.759284"
"1154","3454","Deal with Wesley Le","24239","2025-05-06 05:48:14.018014"
"1155","3458","Deal with Alejandro Gordon","22848","2025-04-03 23:59:08.443962"
"1156","3461","Deal with Yvonne Graham","36190","2025-05-02 08:07:37.270297"
"1157","3472","Deal with Evan Perez","11192","2025-04-15 13:03:28.106727"
"1158","3476","Deal with Cathy Collins","48309","2025-06-29 17:20:23.215091"
"1159","3479","Deal with Vicki Brock","40411","2025-08-23 22:57:23.516685"
"1160","3483","Deal with Ashley Sweeney","42427","2025-04-23 06:37:54.978135"
"1161","3491","Deal with Alexis Smith","11027","2025-03-17 04:37:58.765525"
"1162","3494","Deal with Christopher Lewis","15457","2025-12-02 05:06:01.494693"
"1163","3499","Deal with Richard Vaughn","36793","2025-11-16 04:08:32.663835"
"1164","3502","Deal with Melissa Mendez","22517","2025-07-29 04:49:53.387243"
"1165","3506","Deal with Alexis Gregory","45601","2025-10-28 18:28:20.309142"
"1166","3509","Deal with Susan Bruce","8998","2025-06-28 17:56:22.786473"
"1167","3516","Deal with Jennifer Rivera","11269","2025-06-11 10:16:50.850048"
"1168","3517","Deal with Corey Martin","21192","2025-08-11 09:41:33.797696"
"1169","3519","Deal with Derrick Nolan","23048","2025-11-23 17:52:22.863585"
"1170","3522","Deal with Jacob Perez","20278","2025-11-22 11:06:13.370377"
"1171","3526","Deal with Mrs. Kelly Schneider","20024","2025-09-26 03:00:44.301886"
"1172","3528","Deal with Tammy Johnson","21483","2025-11-25 08:52:32.095879"
"1173","3529","Deal with Cindy Rodriguez","17773","2026-01-04 09:15:38.265338"
"1174","3530","Deal with Carol Hayes MD","46867","2025-09-12 01:29:48.814942"
"1175","3531","Deal with Michele Edwards","31390","2025-10-08 10:24:09.505104"
"1176","3532","Deal with Brian Lloyd","8513","2025-06-02 23:28:49.187313"
"1177","3537","Deal with Courtney Decker","37473","2025-11-26 20:52:13.248628"
"1178","3544","Deal with Bonnie Dunn","14319","2025-10-21 15:13:49.488698"
"1179","3545","Deal with Katherine Jenkins","14868","2025-10-17 15:18:45.988180"
"1180","3557","Deal with Kyle Walker","49957","2025-09-19 16:16:07.515188"
"1181","3562","Deal with David Nguyen","39400","2025-10-02 00:01:40.862701"
"1182","3564","Deal with Brian Lewis","8343","2025-11-09 05:22:48.968538"
"1183","3565","Deal with Nichole Ward","37387","2025-09-15 06:54:31.550943"
"1184","3566","Deal with Suzanne Ponce","48537","2025-10-17 22:14:53.368668"
"1185","3573","Deal with Paige Hensley","40724","2025-08-23 05:21:14.447787"
"1186","3576","Deal with Cheryl Rodriguez","10374","2025-10-05 01:11:22.765657"
"1187","3580","Deal with Robert Ramsey","24298","2025-09-05 12:35:58.782135"
"1188","3591","Deal with Nicholas Gomez","5417","2025-09-08 13:50:31.231527"
"1189","3592","Deal with Joseph Nixon","13931","2025-10-18 11:10:04.320487"
"1190","3593","Deal with Amanda Watkins","40073","2025-10-16 15:18:51.530796"
"1191","3598","Deal with Jason Marquez","44573","2025-06-14 02:17:56.416501"
"1192","3599","Deal with Sabrina Osborne","19252","2025-07-05 21:28:32.663218"
"1193","3602","Deal with Cynthia Huynh","26447","2025-06-03 08:03:52.635072"
"1194","3604","Deal with Nathaniel Jones","35406","2025-07-18 10:08:50.045618"
"1195","3608","Deal with Lindsey Ortiz","30243","2025-07-10 12:57:15.719343"
"1196","3609","Deal with Cynthia Vance","31429","2025-07-28 19:37:05.629213"
"1197","3612","Deal with Emily Barnes","5993","2025-06-03 16:16:12.139240"
"1198","3613","Deal with Juan Terry MD","16017","2025-07-25 12:57:21.889040"
"1199","3615","Deal with Danielle Nunez","18393","2025-07-27 06:26:30.957268"
"1200","3618","Deal with Jeffrey Boyd","40249","2025-06-29 13:55:37.673369"
"1201","3626","Deal with Dawn Benjamin","43730","2025-07-21 05:32:38.356928"
"1202","3627","Deal with Andrea Crawford","49977","2025-07-25 01:41:09.647222"
"1203","3631","Deal with Mary Hebert","26417","2025-07-10 21:40:45.777145"
"1204","3634","Deal with Ronald Suarez","32985","2025-05-29 23:33:45.620847"
"1205","3649","Deal with Hannah Shepherd","13132","2025-07-06 06:35:51.243907"
"1206","3651","Deal with Mark Sawyer","28981","2025-07-17 04:03:10.211511"
"1207","3652","Deal with Jasmine Mcgrath","31840","2025-06-16 09:17:09.610040"
"1208","3653","Deal with John Baker","12517","2025-07-14 22:13:05.352988"
"1209","3660","Deal with Matthew Stephens","49954","2025-04-21 12:57:36.145855"
"1210","3665","Deal with Debra Thomas","32926","2025-07-26 12:44:35.201294"
"1211","3666","Deal with Victoria Smith","36458","2025-02-05 02:58:13.402739"
"1212","3670","Deal with Chelsea Stephens","31048","2025-08-21 09:13:39.530478"
"1213","3672","Deal with Linda Jones","32176","2025-04-02 16:28:10.582726"
"1214","3674","Deal with Amanda Travis","14092","2025-07-31 08:25:09.508617"
"1215","3677","Deal with Jennifer Gray","16385","2025-06-21 16:17:41.949429"
"1216","3687","Deal with Heather Simmons","44433","2025-03-07 20:36:19.309613"
"1217","3692","Deal with Bobby Ayala","33978","2025-05-23 14:43:54.585532"
"1218","3694","Deal with Veronica Lopez","12164","2025-05-10 13:54:53.147690"
"1219","3697","Deal with Scott Williams","46192","2025-06-20 04:23:14.487627"
"1220","3698","Deal with Brandon Jacobson","5581","2025-04-15 06:16:53.333296"
"1221","3701","Deal with Rebecca Gonzalez","5350","2025-04-08 12:04:26.090696"
"1222","3705","Deal with Kevin Stephens","35214","2025-08-09 17:59:05.145437"
"1223","3709","Deal with Adam Bauer","22524","2025-08-09 17:59:05.289077"
"1224","3713","Deal with Jason Matthews","11054","2025-08-12 17:59:05.444604"
"1225","3714","Deal with Christopher Smith","27358","2025-08-20 17:59:05.813230"
"1226","3723","Deal with Jennifer Murphy","22399","2025-08-24 17:59:05.125845"
"1227","3731","Deal with Rose Joseph","15368","2025-08-30 17:59:05.683870"
"1228","3735","Deal with Ashley Villa","33398","2025-08-15 17:59:05.768103"
"1229","3738","Deal with Logan Williams","19128","2025-08-27 17:59:05.261238"
"1230","3739","Deal with Gloria Cooper","28535","2025-10-18 09:49:22.113485"
"1231","3740","Deal with Matthew Ramirez","8603","2025-10-31 06:13:42.126557"
"1232","3742","Deal with Olivia Grant","25424","2025-10-22 18:12:13.329355"
"1233","3749","Deal with Joanna Parker","19916","2025-09-28 12:11:37.371569"
"1234","3751","Deal with Aaron Ortega","41047","2025-11-05 05:53:24.638255"
"1235","3752","Deal with Janet Perry","12943","2025-11-06 09:39:45.224140"
"1236","3759","Deal with Roger Garrett","41153","2025-09-29 08:36:06.634745"
"1237","3762","Deal with Anthony Peters","42140","2025-10-24 15:36:31.024415"
"1238","3765","Deal with Valerie Hardin","26274","2025-10-02 01:25:53.128088"
"1239","3766","Deal with Brooke Neal","30826","2025-11-15 19:27:14.787461"
"1240","3770","Deal with William Obrien","11563","2025-09-30 02:59:14.676451"
"1241","3773","Deal with Christopher Logan","9791","2025-10-30 07:08:22.475254"
"1242","3776","Deal with Travis Bailey","46058","2025-10-15 20:35:22.966157"
"1243","3778","Deal with Bonnie Perry","41074","2025-10-16 08:12:07.216969"
"1244","3781","Deal with Adam Young","12724","2025-11-16 14:38:57.337519"
"1245","3784","Deal with Tyler Archer","13207","2025-10-23 08:49:28.051361"
"1246","3785","Deal with Clarence Faulkner","7913","2025-10-29 15:23:46.719926"
"1247","3788","Deal with Erin Montgomery","28252","2025-09-29 10:22:56.216618"
"1248","3792","Deal with Mitchell Nelson","15887","2025-04-23 06:18:48.739689"
"1249","3795","Deal with Mary Randolph","14869","2025-04-12 05:24:26.731546"
"1250","3797","Deal with Holly Smith","8455","2025-04-07 14:08:37.893087"
"1251","3798","Deal with Samuel Wilson","47828","2025-04-06 01:35:05.820625"
"1252","3802","Deal with Carol Joseph","23411","2025-03-28 22:46:03.669166"
"1253","3805","Deal with Anna Ali","21052","2025-04-04 13:24:13.972527"
"1254","3807","Deal with Kristen Taylor","28296","2025-04-09 08:43:59.381805"
"1255","3808","Deal with Ann Reyes","19931","2025-03-30 08:35:01.654283"
